,orderItemID,orderDate,deliveryDate,itemID,size,color,manufacturerID,price,customerID,salutation,dateOfBirth,state,creationDate,returnShipment
183638,183639,2012-08-27,2012-08-28,1855,l,green,29,89.9,42434,Mr,1900-11-19,Lower Saxony,2011-09-08,0
184050,184051,2012-08-27,2012-08-29,2145,10,grey,12,120.0,45317,Mr,1912-10-07,North Rhine-Westphalia,2012-08-27,1
184124,184125,2012-08-27,2012-08-29,1745,12,green,64,75.0,29534,Mrs,1900-11-19,Thuringia,2011-10-19,1
184125,184126,2012-08-27,2012-08-29,1745,13,green,64,75.0,29534,Mrs,1900-11-19,Thuringia,2011-10-19,1
184126,184127,2012-08-27,2012-08-29,1745,1,red,64,75.0,29534,Mrs,1900-11-19,Thuringia,2011-10-19,1
184127,184128,2012-08-27,2012-08-29,1745,13,red,64,75.0,29534,Mrs,1900-11-19,Thuringia,2011-10-19,1
184128,184129,2012-08-27,2012-08-29,2056,12,brown,21,69.95,29534,Mrs,1900-11-19,Thuringia,2011-10-19,1
184129,184130,2012-08-27,2012-08-29,2056,13,brown,21,69.95,29534,Mrs,1900-11-19,Thuringia,2011-10-19,1
184130,184131,2012-08-27,2012-09-24,1745,13,black,64,75.0,29534,Mrs,1900-11-19,Thuringia,2011-10-19,1
184131,184132,2012-08-27,2012-09-24,1745,1,black,64,75.0,29534,Mrs,1900-11-19,Thuringia,2011-10-19,1
184718,184719,2012-08-28,2012-08-29,1959,unsized,red,42,29.9,490,Mrs,1900-11-19,Baden-Wuerttemberg,2011-04-19,0
184719,184720,2012-08-28,2012-08-29,1547,m,green,37,39.9,490,Mrs,1900-11-19,Baden-Wuerttemberg,2011-04-19,1
185388,185389,2012-08-28,2012-08-31,1839,39+,black,1,259.9,45589,Mrs,1900-11-19,Lower Saxony,2011-02-16,1
185389,185390,2012-08-28,2012-08-31,1839,40,black,1,259.9,45589,Mrs,1900-11-19,Lower Saxony,2011-02-16,0
185390,185391,2012-08-28,2012-08-31,1757,42,anthracite,7,19.9,45589,Mrs,1900-11-19,Lower Saxony,2011-02-16,0
185640,185641,2012-08-28,2012-08-30,1795,38,darkblue,39,79.9,45647,Mrs,1900-11-19,Brandenburg,2011-02-16,1
185641,185642,2012-08-28,2012-08-30,1795,19,blue,39,79.9,45647,Mrs,1900-11-19,Brandenburg,2011-02-16,1
185642,185643,2012-08-28,2012-09-28,2107,54,brown,39,99.9,45647,Mrs,1900-11-19,Brandenburg,2011-02-16,1
185643,185644,2012-08-28,2012-11-26,1652,36,blue,47,39.9,45647,Mrs,1900-11-19,Brandenburg,2011-02-16,1
185827,185828,2012-08-29,2012-08-30,1704,40,black,6,59.9,44431,Mrs,1900-11-19,Bavaria,2011-02-16,0
185828,185829,2012-08-29,2012-08-30,1445,s,nature,29,59.9,44431,Mrs,1900-11-19,Bavaria,2011-02-16,1
186118,186119,2012-08-29,2012-08-30,1319,37,black,17,114.9,16327,Mrs,1900-11-19,North Rhine-Westphalia,2011-06-07,1
186119,186120,2012-08-29,2012-08-30,1742,37,brown,38,159.9,16327,Mrs,1900-11-19,North Rhine-Westphalia,2011-06-07,0
186120,186121,2012-08-29,2012-08-30,1697,37,grey,50,99.95,16327,Mrs,1900-11-19,North Rhine-Westphalia,2011-06-07,0
186279,186280,2012-08-29,2012-08-31,1419,38,brown,1,149.9,45768,Mrs,1900-11-19,Hesse,2011-11-16,0
186280,186281,2012-08-29,2012-08-31,1441,43,black,1,159.9,45768,Mrs,1900-11-19,Hesse,2011-11-16,0
186377,186378,2012-08-29,,297,41,mocca,12,69.9,40780,Mrs,1901-06-19,Baden-Wuerttemberg,2011-02-16,0
186378,186379,2012-08-29,,520,42,green,23,59.9,40780,Mrs,1901-06-19,Baden-Wuerttemberg,2011-02-16,0
186515,186516,2012-08-29,2012-08-31,1619,44,brown,94,69.9,5603,Mrs,1900-11-19,Hamburg,2011-02-16,0
186516,186517,2012-08-29,2012-08-31,1886,39,blue,1,199.9,5603,Mrs,1900-11-19,Hamburg,2011-02-16,0
186517,186518,2012-08-29,2012-08-31,1510,39,grey,1,149.9,5603,Mrs,1900-11-19,Hamburg,2011-02-16,1
186518,186519,2012-08-29,2012-08-31,1518,l,petrol,37,39.9,5603,Mrs,1900-11-19,Hamburg,2011-02-16,1
186519,186520,2012-08-29,2012-08-31,1518,l,olive,37,39.9,5603,Mrs,1900-11-19,Hamburg,2011-02-16,1
186520,186521,2012-08-29,2012-08-31,1465,39,blue,1,194.9,5603,Mrs,1900-11-19,Hamburg,2011-02-16,1
187247,187248,2012-08-30,2012-08-31,1470,xl,basalt,3,39.9,45932,Mrs,1901-10-19,Berlin,2011-02-16,0
187737,187738,2012-08-30,,1560,36,aubergine,17,169.9,27141,Mrs,1900-11-19,North Rhine-Westphalia,2011-04-13,0
187738,187739,2012-08-30,2012-09-03,1755,s,brown,73,79.9,27141,Mrs,1900-11-19,North Rhine-Westphalia,2011-04-13,1
187739,187740,2012-08-30,2012-09-03,1514,s,brown,42,69.9,27141,Mrs,1900-11-19,North Rhine-Westphalia,2011-04-13,1
187740,187741,2012-08-30,2012-10-26,1489,s,aubergine,37,29.9,27141,Mrs,1900-11-19,North Rhine-Westphalia,2011-04-13,0
187854,187855,2012-08-31,2012-09-03,369,l,dark denim,5,39.9,31932,Mrs,1900-11-19,Lower Saxony,2011-09-25,0
187855,187856,2012-08-31,2012-09-03,369,xl,dark denim,5,39.9,31932,Mrs,1900-11-19,Lower Saxony,2011-09-25,1
187856,187857,2012-08-31,2012-09-03,69,l,ocher,5,54.9,31932,Mrs,1900-11-19,Lower Saxony,2011-09-25,1
187857,187858,2012-08-31,2012-09-03,69,l,berry,5,54.9,31932,Mrs,1900-11-19,Lower Saxony,2011-09-25,1
188495,188496,2012-08-31,2012-09-03,137,43,black,38,79.9,46149,Mrs,1900-12-02,Baden-Wuerttemberg,2011-02-16,0
188496,188497,2012-08-31,2012-09-03,1470,xxl,black,3,39.9,46149,Mrs,1900-12-02,Baden-Wuerttemberg,2011-02-16,1
188497,188498,2012-08-31,2012-09-03,1534,xxl,green,3,49.9,46149,Mrs,1900-12-02,Baden-Wuerttemberg,2011-02-16,1
188498,188499,2012-08-31,2012-09-03,1534,xxl,basalt,3,49.9,46149,Mrs,1900-12-02,Baden-Wuerttemberg,2011-02-16,1
188499,188500,2012-08-31,2012-09-03,1677,xxl,basalt,3,49.9,46149,Mrs,1900-12-02,Baden-Wuerttemberg,2011-02-16,1
188500,188501,2012-08-31,2012-09-03,25,xxl,petrol,5,39.9,46149,Mrs,1900-12-02,Baden-Wuerttemberg,2011-02-16,0
188501,188502,2012-08-31,2012-09-03,25,xxl,ash,5,39.9,46149,Mrs,1900-12-02,Baden-Wuerttemberg,2011-02-16,0
188502,188503,2012-08-31,2012-09-03,25,xxl,red,5,39.9,46149,Mrs,1900-12-02,Baden-Wuerttemberg,2011-02-16,1
188503,188504,2012-08-31,2012-10-08,1470,xxl,mocca,3,39.9,46149,Mrs,1900-12-02,Baden-Wuerttemberg,2011-02-16,1
188902,188903,2012-09-01,2012-09-03,1780,44,black,90,69.9,13812,Mrs,1901-10-10,Rhineland-Palatinate,2011-02-16,1
188903,188904,2012-09-01,2012-09-03,1867,xl,mocca,41,59.9,13812,Mrs,1901-10-10,Rhineland-Palatinate,2011-02-16,1
188904,188905,2012-09-01,2012-09-03,1867,l,mocca,41,59.9,13812,Mrs,1901-10-10,Rhineland-Palatinate,2011-02-16,1
188905,188906,2012-09-01,2012-09-03,1867,xl,black,41,59.9,13812,Mrs,1901-10-10,Rhineland-Palatinate,2011-02-16,1
188906,188907,2012-09-01,2012-09-03,1867,l,black,41,59.9,13812,Mrs,1901-10-10,Rhineland-Palatinate,2011-02-16,1
189647,189648,2012-09-01,2012-09-04,1475,38,blue,7,19.9,2389,Mrs,1900-11-19,Rhineland-Palatinate,2011-02-16,0
189648,189649,2012-09-01,2012-10-08,1415,s,green,3,24.9,2389,Mrs,1900-11-19,Rhineland-Palatinate,2011-02-16,0
189649,189650,2012-09-01,2012-10-15,1666,s,blue,36,99.9,2389,Mrs,1900-11-19,Rhineland-Palatinate,2011-02-16,0
189650,189651,2012-09-01,2012-11-02,1647,s,green,11,69.9,2389,Mrs,1900-11-19,Rhineland-Palatinate,2011-02-16,0
189651,189652,2012-09-01,,1568,38,green,23,149.9,2389,Mrs,1900-11-19,Rhineland-Palatinate,2011-02-16,0
189928,189929,2012-09-02,2012-09-04,1573,unsized,anthracite,95,39.9,6487,Mrs,1900-11-19,Baden-Wuerttemberg,2011-02-16,1
189929,189930,2012-09-02,2012-09-04,1506,unsized,grey,102,49.9,6487,Mrs,1900-11-19,Baden-Wuerttemberg,2011-02-16,1
189930,189931,2012-09-02,2012-09-04,1505,unsized,grey,102,49.9,6487,Mrs,1900-11-19,Baden-Wuerttemberg,2011-02-16,1
191351,191352,2012-09-03,2012-09-05,6,22,blue,6,39.9,15171,Mrs,1900-11-19,Bavaria,2011-09-27,0
191352,191353,2012-09-03,2012-09-05,320,44,black,25,39.9,15171,Mrs,1900-11-19,Bavaria,2011-09-27,1
191353,191354,2012-09-03,2012-09-05,143,l,mocca,5,49.9,15171,Mrs,1900-11-19,Bavaria,2011-09-27,1
191354,191355,2012-09-03,2012-09-05,143,l,black,5,49.9,15171,Mrs,1900-11-19,Bavaria,2011-09-27,0
191355,191356,2012-09-03,2012-09-05,1636,42,blue,113,69.9,15171,Mrs,1900-11-19,Bavaria,2011-09-27,1
191356,191357,2012-09-03,2012-09-05,1636,44,blue,113,69.9,15171,Mrs,1900-11-19,Bavaria,2011-09-27,1
191357,191358,2012-09-03,2012-09-05,1600,m,ocher,75,219.9,15171,Mrs,1900-11-19,Bavaria,2011-09-27,1
191358,191359,2012-09-03,2012-09-05,1509,unsized,petrol,32,39.9,15171,Mrs,1900-11-19,Bavaria,2011-09-27,1
191359,191360,2012-09-03,2012-09-05,1401,l,blue,3,26.9,15171,Mrs,1900-11-19,Bavaria,2011-09-27,0
191360,191361,2012-09-03,2012-09-05,1401,m,pink,3,26.9,15171,Mrs,1900-11-19,Bavaria,2011-09-27,0
191361,191362,2012-09-03,2012-09-05,1532,l,mahagoni,37,26.9,15171,Mrs,1900-11-19,Bavaria,2011-09-27,0
191362,191363,2012-09-03,2012-09-05,1415,m,ash,3,21.9,15171,Mrs,1900-11-19,Bavaria,2011-09-27,0
191363,191364,2012-09-03,2012-09-05,1687,m,grey,3,39.9,15171,Mrs,1900-11-19,Bavaria,2011-09-27,1
191364,191365,2012-09-03,2012-09-05,1687,l,black,3,39.9,15171,Mrs,1900-11-19,Bavaria,2011-09-27,0
192537,192538,2012-09-04,2012-09-05,69,xl,green,5,54.9,31932,Mrs,1900-11-19,Lower Saxony,2011-09-25,0
192780,192781,2012-09-04,2012-09-05,1402,40,brown,69,109.95,46919,Mrs,1900-11-19,Rhineland-Palatinate,2011-11-10,1
192781,192782,2012-09-04,2012-10-02,1732,40,nature,69,119.95,46919,Mrs,1900-11-19,Rhineland-Palatinate,2011-11-10,1
193070,193071,2012-09-04,2012-09-06,1471,42,blue,113,69.9,40264,Mrs,1900-11-19,Bavaria,2011-06-03,1
193071,193072,2012-09-04,2012-09-06,1471,44,blue,113,69.9,40264,Mrs,1900-11-19,Bavaria,2011-06-03,1
193072,193073,2012-09-04,2012-09-06,1471,46,blue,113,69.9,40264,Mrs,1900-11-19,Bavaria,2011-06-03,1
193073,193074,2012-09-04,2012-09-06,1471,48,blue,113,69.9,40264,Mrs,1900-11-19,Bavaria,2011-06-03,1
193074,193075,2012-09-04,2012-09-06,1622,46,dark denim,34,59.9,40264,Mrs,1900-11-19,Bavaria,2011-06-03,0
193075,193076,2012-09-04,2012-09-06,1622,48,dark denim,34,59.9,40264,Mrs,1900-11-19,Bavaria,2011-06-03,1
193076,193077,2012-09-04,2012-09-06,1415,xxl,white,3,21.9,40264,Mrs,1900-11-19,Bavaria,2011-06-03,1
193077,193078,2012-09-04,2012-09-06,1415,xxl,black,3,21.9,40264,Mrs,1900-11-19,Bavaria,2011-06-03,0
193078,193079,2012-09-04,2012-09-06,1415,xxl,white,3,21.9,40264,Mrs,1900-11-19,Bavaria,2011-06-03,1
193079,193080,2012-09-04,2012-09-06,1415,xxl,pink,3,21.9,40264,Mrs,1900-11-19,Bavaria,2011-06-03,1
193080,193081,2012-09-04,2012-09-06,1664,xxl,white,37,34.9,40264,Mrs,1900-11-19,Bavaria,2011-06-03,1
193081,193082,2012-09-04,2012-09-06,1664,xxl,red,37,34.9,40264,Mrs,1900-11-19,Bavaria,2011-06-03,1
193082,193083,2012-09-04,2012-09-06,1664,xxl,green,37,34.9,40264,Mrs,1900-11-19,Bavaria,2011-06-03,0
193083,193084,2012-09-04,2012-09-06,1664,xxl,olive,37,34.9,40264,Mrs,1900-11-19,Bavaria,2011-06-03,0
193084,193085,2012-09-04,2012-09-06,1664,xxl,black,37,34.9,40264,Mrs,1900-11-19,Bavaria,2011-06-03,1
193593,193594,2012-09-05,2012-09-06,1547,m,dark denim,37,39.9,490,Mrs,1900-11-19,Baden-Wuerttemberg,2011-04-19,0
193727,193728,2012-09-05,2012-09-06,1714,xxl,blue,97,49.9,22786,Mrs,1901-10-19,North Rhine-Westphalia,2012-05-24,0
193728,193729,2012-09-05,2012-09-06,1656,xxl,purple,37,49.9,22786,Mrs,1901-10-19,North Rhine-Westphalia,2012-05-24,0
193917,193918,2012-09-05,1990-12-31,1444,48,denim,113,59.9,47091,Mrs,1900-11-19,Saarland,2011-12-19,0
193918,193919,2012-09-05,1990-12-31,1444,48,blue,113,59.9,47091,Mrs,1900-11-19,Saarland,2011-12-19,0
193919,193920,2012-09-05,1990-12-31,1636,48,blue,113,69.9,47091,Mrs,1900-11-19,Saarland,2011-12-19,0
193947,193948,2012-09-05,2012-09-06,7,38,purple,7,12.9,44017,Mrs,1900-11-19,Bavaria,2011-08-26,0
193948,193949,2012-09-05,2012-09-06,258,m,red,3,29.9,44017,Mrs,1900-11-19,Bavaria,2011-08-26,0
193949,193950,2012-09-05,2012-09-06,1512,m,purple,46,29.9,44017,Mrs,1900-11-19,Bavaria,2011-08-26,0
193950,193951,2012-09-05,2012-09-06,1442,m,purple,3,24.9,44017,Mrs,1900-11-19,Bavaria,2011-08-26,0
195451,195452,2012-09-06,2012-09-07,1581,41,brown,38,149.9,47371,Mrs,1900-11-19,Baden-Wuerttemberg,2011-02-16,1
195452,195453,2012-09-06,2012-09-07,1581,42,brown,38,149.9,47371,Mrs,1900-11-19,Baden-Wuerttemberg,2011-02-16,1
195453,195454,2012-09-06,2012-09-07,1581,40,brown,38,149.9,47371,Mrs,1900-11-19,Baden-Wuerttemberg,2011-02-16,1
195563,195564,2012-09-06,2012-09-10,1815,37,grey,1,159.9,37647,Mrs,1900-11-19,North Rhine-Westphalia,2011-10-15,1
195564,195565,2012-09-06,2012-09-10,1815,38,grey,1,159.9,37647,Mrs,1900-11-19,North Rhine-Westphalia,2011-10-15,1
195638,195639,2012-09-06,2012-09-10,1500,m,red,11,69.9,10795,Mrs,1901-02-17,Berlin,2011-02-16,0
195639,195640,2012-09-06,2012-09-10,1547,l,dark denim,37,39.9,10795,Mrs,1901-02-17,Berlin,2011-02-16,0
195640,195641,2012-09-06,2012-09-10,1607,m,grey,29,59.9,10795,Mrs,1901-02-17,Berlin,2011-02-16,1
195641,195642,2012-09-06,2012-09-10,1444,42,denim,113,59.9,10795,Mrs,1901-02-17,Berlin,2011-02-16,1
195642,195643,2012-09-06,2012-10-29,1486,42,aubergine,90,59.9,10795,Mrs,1901-02-17,Berlin,2011-02-16,0
195795,195796,2012-09-06,2012-09-10,1512,l,black,46,29.9,47435,Mrs,1901-03-19,Lower Saxony,2011-02-16,0
195796,195797,2012-09-06,2012-09-10,1532,l,white,37,26.9,47435,Mrs,1901-03-19,Lower Saxony,2011-02-16,0
195797,195798,2012-09-06,2012-09-10,1623,xl,red,46,39.9,47435,Mrs,1901-03-19,Lower Saxony,2011-02-16,1
195798,195799,2012-09-06,2012-09-10,1404,xl,black,3,16.9,47435,Mrs,1901-03-19,Lower Saxony,2011-02-16,0
195799,195800,2012-09-06,2012-10-08,1479,l,green,31,59.9,47435,Mrs,1901-03-19,Lower Saxony,2011-02-16,0
195800,195801,2012-09-06,2013-01-24,1510,38,grey,1,149.9,47435,Mrs,1901-03-19,Lower Saxony,2011-02-16,0
195839,195840,2012-09-07,2012-09-10,1444,48,denim,113,59.9,47091,Mrs,1900-11-19,Saarland,2011-12-19,0
195840,195841,2012-09-07,2012-09-10,1444,48,blue,113,59.9,47091,Mrs,1900-11-19,Saarland,2011-12-19,0
195841,195842,2012-09-07,2012-09-10,1636,48,blue,113,69.9,47091,Mrs,1900-11-19,Saarland,2011-12-19,1
195907,195908,2012-09-07,2012-09-10,1739,40,blue,17,139.9,47463,Mrs,1901-07-23,Baden-Wuerttemberg,2011-09-26,1
195908,195909,2012-09-07,2012-09-10,1444,42,denim,113,59.9,47463,Mrs,1901-07-23,Baden-Wuerttemberg,2011-09-26,1
196602,196603,2012-09-07,2012-09-10,177,41+,black,1,89.9,47604,Mrs,1900-11-19,Baden-Wuerttemberg,2011-06-18,0
196603,196604,2012-09-07,2012-09-10,278,42,anthracite,50,59.95,47604,Mrs,1900-11-19,Baden-Wuerttemberg,2011-06-18,0
197034,197035,2012-09-08,2012-09-11,1839,41,black,1,259.9,47675,Mrs,1900-11-19,Schleswig-Holstein,2011-09-21,1
197035,197036,2012-09-08,2012-09-11,2113,41,grey,17,199.9,47675,Mrs,1900-11-19,Schleswig-Holstein,2011-09-21,1
197036,197037,2012-09-08,2012-09-11,1577,41,black,1,159.9,47675,Mrs,1900-11-19,Schleswig-Holstein,2011-09-21,1
197246,197247,2012-09-08,2012-09-10,1650,unsized,blue,30,24.95,47714,Mrs,1900-11-19,Schleswig-Holstein,2011-09-15,1
197247,197248,2012-09-08,2012-11-14,1550,xl,berry,117,129.9,47714,Mrs,1900-11-19,Schleswig-Holstein,2011-09-15,1
197553,197554,2012-09-08,2012-09-11,1755,m,brown,73,79.9,27141,Mrs,1900-11-19,North Rhine-Westphalia,2011-04-13,0
197611,197612,2012-09-08,2012-09-11,1535,l,petrol,3,39.9,5603,Mrs,1900-11-19,Hamburg,2011-02-16,1
197612,197613,2012-09-08,2012-09-11,1795,22,blue,39,79.9,5603,Mrs,1900-11-19,Hamburg,2011-02-16,1
197613,197614,2012-09-08,2012-09-11,1488,44,olive,6,69.9,5603,Mrs,1900-11-19,Hamburg,2011-02-16,0
197614,197615,2012-09-08,2012-09-11,1985,unsized,green,94,9.9,5603,Mrs,1900-11-19,Hamburg,2011-02-16,0
197615,197616,2012-09-08,2012-09-11,1576,42,mocca,90,89.9,5603,Mrs,1900-11-19,Hamburg,2011-02-16,1
198315,198316,2012-09-09,2012-09-11,1500,xxl,grey,11,69.9,8456,Mrs,1900-11-19,North Rhine-Westphalia,2011-11-19,0
198316,198317,2012-09-09,2012-09-11,1491,xxl,grey,49,79.9,8456,Mrs,1900-11-19,North Rhine-Westphalia,2011-11-19,0
198317,198318,2012-09-09,2012-09-11,212,xxl,white,5,39.9,8456,Mrs,1900-11-19,North Rhine-Westphalia,2011-11-19,0
198318,198319,2012-09-09,2012-09-11,1697,40,green,50,99.95,8456,Mrs,1900-11-19,North Rhine-Westphalia,2011-11-19,0
198595,198596,2012-09-09,2012-09-11,1533,xl,green,31,79.9,47964,Mrs,1900-11-19,North Rhine-Westphalia,2011-11-19,0
198596,198597,2012-09-09,2012-09-11,1737,46,green,94,119.9,47964,Mrs,1900-11-19,North Rhine-Westphalia,2011-11-19,1
198597,198598,2012-09-09,2012-09-11,1415,l,berry,3,21.9,47964,Mrs,1900-11-19,North Rhine-Westphalia,2011-11-19,0
198598,198599,2012-09-09,2012-09-11,1415,l,black,3,21.9,47964,Mrs,1900-11-19,North Rhine-Westphalia,2011-11-19,0
198650,198651,2012-09-10,2012-09-11,1562,41,brown,38,129.9,16890,Mrs,1900-11-19,Bavaria,2011-02-16,1
198651,198652,2012-09-10,2012-09-11,1850,41,grey,1,159.9,16890,Mrs,1900-11-19,Bavaria,2011-02-16,1
198652,198653,2012-09-10,2012-09-11,1850,41,black,1,159.9,16890,Mrs,1900-11-19,Bavaria,2011-02-16,1
198653,198654,2012-09-10,2012-10-17,1558,41,blue,1,169.9,16890,Mrs,1900-11-19,Bavaria,2011-02-16,1
198654,198655,2012-09-10,2012-10-17,1558,41,grey,1,169.9,16890,Mrs,1900-11-19,Bavaria,2011-02-16,1
199376,199377,2012-09-10,2012-09-12,1718,48,red,6,69.9,22786,Mrs,1901-10-19,North Rhine-Westphalia,2012-05-24,0
199377,199378,2012-09-10,2012-09-12,1718,48,ocher,6,69.9,22786,Mrs,1901-10-19,North Rhine-Westphalia,2012-05-24,0
199378,199379,2012-09-10,2012-09-12,1519,unsized,ocher,73,49.9,22786,Mrs,1901-10-19,North Rhine-Westphalia,2012-05-24,0
199466,199467,2012-09-10,2012-09-11,1484,42,grey,1,149.9,41098,Mrs,1900-11-19,Lower Saxony,2011-02-16,0
199467,199468,2012-09-10,2012-09-11,1966,42,black,17,229.9,41098,Mrs,1900-11-19,Lower Saxony,2011-02-16,0
199481,199482,2012-09-10,2012-09-12,1507,unsized,grey,102,24.9,48144,Mrs,1900-11-19,Hesse,2011-07-31,0
199482,199483,2012-09-10,2012-09-12,1505,unsized,grey,102,49.9,48144,Mrs,1900-11-19,Hesse,2011-07-31,0
199748,199749,2012-09-10,1990-12-31,1593,38,black,17,219.9,48193,Mrs,1900-11-19,Lower Saxony,2011-10-26,0
199939,199940,2012-09-11,2012-09-17,1560,40,black,17,169.9,48231,Mrs,1900-11-19,Hesse,2011-02-16,1
200058,200059,2012-09-11,2012-09-12,1728,41,nature,54,139.9,40547,Mrs,1901-02-08,North Rhine-Westphalia,2011-02-16,1
200283,200284,2012-09-11,2012-09-12,2245,44,petrol,72,99.9,19091,Mrs,1900-11-19,Baden-Wuerttemberg,2011-03-06,1
200284,200285,2012-09-11,2012-09-12,2245,46,petrol,72,99.9,19091,Mrs,1900-11-19,Baden-Wuerttemberg,2011-03-06,1
200285,200286,2012-09-11,2012-09-12,2245,44,grey,72,99.9,19091,Mrs,1900-11-19,Baden-Wuerttemberg,2011-03-06,1
200286,200287,2012-09-11,2012-09-12,2245,46,grey,72,99.9,19091,Mrs,1900-11-19,Baden-Wuerttemberg,2011-03-06,0
200287,200288,2012-09-11,2012-09-12,2198,44,petrol,72,79.9,19091,Mrs,1900-11-19,Baden-Wuerttemberg,2011-03-06,0
200288,200289,2012-09-11,2012-09-12,2198,46,petrol,72,79.9,19091,Mrs,1900-11-19,Baden-Wuerttemberg,2011-03-06,1
200289,200290,2012-09-11,2012-09-12,2198,44,blue,72,79.9,19091,Mrs,1900-11-19,Baden-Wuerttemberg,2011-03-06,0
200290,200291,2012-09-11,2012-09-12,2198,46,berry,72,79.9,19091,Mrs,1900-11-19,Baden-Wuerttemberg,2011-03-06,1
200560,200561,2012-09-11,2012-10-15,782,40,black,55,125.9,48323,Mrs,1900-11-19,North Rhine-Westphalia,2011-11-13,0
200561,200562,2012-09-11,2012-10-15,1494,40,black,55,179.9,48323,Mrs,1900-11-19,North Rhine-Westphalia,2011-11-13,1
200562,200563,2012-09-11,2012-10-15,1494,39,black,55,179.9,48323,Mrs,1900-11-19,North Rhine-Westphalia,2011-11-13,0
201497,201498,2012-09-12,2012-09-13,1662,l,brown,36,109.9,48469,Mrs,1655-04-19,Bavaria,2011-02-16,1
202186,202187,2012-09-12,2012-09-14,2062,33,bordeaux,51,89.9,29038,Mrs,1900-11-19,Thuringia,2011-02-16,0
202574,202575,2012-09-13,2012-09-14,1692,39,grey,50,89.9,38351,Mrs,1900-11-19,Lower Saxony,2011-04-05,0
202750,202751,2012-09-13,,1412,38,purple,54,119.9,20407,Mrs,1900-11-19,Hesse,2011-02-16,0
202798,202799,2012-09-13,2012-09-14,1813,40,black,104,114.9,39449,Mrs,1906-07-02,North Rhine-Westphalia,2011-02-16,1
202933,202934,2012-09-13,2012-09-14,1780,42,black,90,69.9,13812,Mrs,1901-10-10,Rhineland-Palatinate,2011-02-16,0
202958,202959,2012-09-13,2012-09-14,1660,xl,black,29,89.9,11515,Mrs,1901-04-09,Bavaria,2011-02-16,1
202959,202960,2012-09-13,2012-09-14,1847,48,black,74,119.9,11515,Mrs,1901-04-09,Bavaria,2011-02-16,1
203603,203604,2012-09-13,2012-09-17,2169,6+,grey,57,130.0,41326,Mrs,1901-06-16,Lower Saxony,2011-02-16,1
203604,203605,2012-09-13,2012-09-17,1770,6+,grey,57,130.0,41326,Mrs,1901-06-16,Lower Saxony,2011-02-16,1
203817,203818,2012-09-13,2012-09-20,1412,38,blue,54,119.9,20407,Mrs,1900-11-19,Hesse,2011-02-16,1
205080,205081,2012-09-14,2012-09-17,2101,l,black,27,15.95,49074,Mrs,1901-06-19,Thuringia,2012-01-27,0
205081,205082,2012-09-14,2012-09-17,1922,37,black,26,159.9,49074,Mrs,1901-06-19,Thuringia,2012-01-27,0
205384,205385,2012-09-14,2012-09-17,258,xl,red,3,29.9,31601,Mrs,1900-11-19,North Rhine-Westphalia,2011-02-16,1
205385,205386,2012-09-14,2012-09-17,1415,xl,berry,3,21.9,31601,Mrs,1900-11-19,North Rhine-Westphalia,2011-02-16,0
205386,205387,2012-09-14,2012-11-06,1607,xl,blue,29,59.9,31601,Mrs,1900-11-19,North Rhine-Westphalia,2011-02-16,0
205387,205388,2012-09-14,2012-11-09,1415,xl,petrol,3,21.9,31601,Mrs,1900-11-19,North Rhine-Westphalia,2011-02-16,0
205945,205946,2012-09-14,2012-09-17,1546,m,mocca,3,29.9,167,Mrs,1901-01-22,Baden-Wuerttemberg,2011-02-16,1
205946,205947,2012-09-14,2012-09-17,1489,s,olive,37,29.9,167,Mrs,1901-01-22,Baden-Wuerttemberg,2011-02-16,0
205947,205948,2012-09-14,2012-09-17,1945,unsized,pink,41,29.9,167,Mrs,1901-01-22,Baden-Wuerttemberg,2011-02-16,1
205948,205949,2012-09-14,2012-09-24,1546,s,mocca,3,29.9,167,Mrs,1901-01-22,Baden-Wuerttemberg,2011-02-16,1
205949,205950,2012-09-14,2012-10-26,1546,s,aubergine,3,29.9,167,Mrs,1901-01-22,Baden-Wuerttemberg,2011-02-16,1
205950,205951,2012-09-14,2012-10-26,1546,m,aubergine,3,29.9,167,Mrs,1901-01-22,Baden-Wuerttemberg,2011-02-16,1
206693,206694,2012-09-15,2012-09-18,1718,42,blue,6,69.9,49317,Mrs,1900-11-19,Bremen,2011-03-06,1
206694,206695,2012-09-15,2012-09-18,1572,m,blue,113,69.9,49317,Mrs,1900-11-19,Bremen,2011-03-06,1
206695,206696,2012-09-15,2012-09-18,1440,m,dark denim,113,69.9,49317,Mrs,1900-11-19,Bremen,2011-03-06,1
206696,206697,2012-09-15,,1718,40,blue,6,69.9,49317,Mrs,1900-11-19,Bremen,2011-03-06,0
206882,206883,2012-09-14,2012-09-17,2251,40,green,72,39.9,40026,Mrs,1900-11-19,Schleswig-Holstein,2011-08-21,1
206883,206884,2012-09-14,2012-09-17,214,m,ash,49,44.9,40026,Mrs,1900-11-19,Schleswig-Holstein,2011-08-21,1
206884,206885,2012-09-14,2012-09-17,28,l,nature,20,24.9,40026,Mrs,1900-11-19,Schleswig-Holstein,2011-08-21,0
206885,206886,2012-09-14,2012-09-17,1645,m,pink,3,39.9,40026,Mrs,1900-11-19,Schleswig-Holstein,2011-08-21,0
206886,206887,2012-09-14,2012-09-17,1468,m,blue,3,59.9,40026,Mrs,1900-11-19,Schleswig-Holstein,2011-08-21,1
